43, Self-emp-inc,130126, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,45, United-States, >50K,37-47,43-100
42, Private,37869, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,1590,40, United-States, <=50K,37-47,38-43
25, Private,1484705, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,25, United-States, <=50K,17-28,0-38
22, Private,244366, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K,17-28,38-43
34, Self-emp-not-inc,182714, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,55, United-States, >50K,28-17,43-100
40, ?,428584, HS-grad,9, Married-civ-spouse, ?, Wife, Black, Female,3464,0,20, United-States, <=50K,37-47,0-38
51, Private,239155, Assoc-voc,11, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K,47-90,38-43
21, Private,109667, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K,17-28,38-43
68, ?,146645, Doctorate,16, Married-civ-spouse, ?, Husband, White, Male,20051,0,50, United-States, >50K,47-90,43-100
51, Private,110458, Bachelors,13, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K,47-90,38-43
49, Self-emp-not-inc,43479, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K,47-90,38-43
50, State-gov,78649, Some-college,10, Married-spouse-absent, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K,47-90,38-43
39, Private,269186, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K,37-47,38-43
33, Self-emp-inc,49795, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K,28-17,43-100
34, Private,69491, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K,28-17,38-43
49, Private,28334, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K,47-90,43-100
22, Private,314525, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K,17-28,38-43
61, Self-emp-inc,98350, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, >50K,47-90,38-43
41, Private,421837, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K,37-47,38-43
52, Private,389270, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, United-States, >50K,47-90,0-38
73, Private,220019, 9th,5, Widowed, Other-service, Unmarried, White, Female,0,0,9, United-States, <=50K,47-90,0-38
53, Private,92430, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K,47-90,38-43
23, Private,393248, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K,17-28,38-43
45, Private,325390, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K,37-47,38-43
51, Private,386773, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,55, United-States, >50K,47-90,43-100
67, Private,94610, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, >50K,47-90,0-38
17, Private,183066, 10th,6, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K,17-28,38-43
39, Private,174330, HS-grad,9, Separated, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K,37-47,38-43
31, Private,169269, 7th-8th,4, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K,28-17,38-43
29, Private,299705, Some-college,10, Never-married, Handlers-cleaners, Unmarried, Black, Male,0,0,37, United-States, <=50K,28-17,0-38
53, Self-emp-inc,134854, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Greece, >50K,47-90,38-43
17, ?,127003, 9th,5, Never-married, ?, Own-child, Black, Male,0,0,40, United-States, <=50K,17-28,38-43
31, Private,120460, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K,28-17,43-100
57, Private,89392, Masters,14, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K,47-90,38-43
43, Local-gov,98130, Bachelors,13, Divorced, Prof-specialty, Own-child, White, Female,0,0,39, United-States, <=50K,37-47,38-43
21, Private,160968, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K,17-28,38-43
31, Self-emp-not-inc,348038, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,50, Puerto-Rico, >50K,28-17,43-100
71, Self-emp-not-inc,130731, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K,47-90,0-38
28, Private,44767, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, United-States, >50K,17-28,43-100
51, Private,191965, HS-grad,9, Widowed, Other-service, Unmarried, White, Female,0,0,32, United-States, <=50K,47-90,0-38
43, Self-emp-not-inc,163108, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, <=50K,37-47,43-100
29, Local-gov,187649, HS-grad,9, Separated, Protective-serv, Other-relative, White, Female,0,0,40, United-States, <=50K,28-17,38-43
55, State-gov,169482, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K,47-90,38-43
59, ?,87247, 10th,6, Divorced, ?, Not-in-family, White, Female,0,0,40, England, <=50K,47-90,38-43
26, Private,106548, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K,17-28,43-100
35, Private,275522, 7th-8th,4, Widowed, Other-service, Unmarried, White, Female,0,0,80, United-States, <=50K,28-17,43-100
30, Private,133602, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K,28-17,38-43
45, Private,339863, Bachelors,13, Divorced, Sales, Not-in-family, White, Male,8614,0,48, United-States, >50K,37-47,43-100
38, Private,60355, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K,37-47,38-43
37, Private,171150, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,99999,0,60, United-States, >50K,28-17,43-100
28, Private,346406, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1672,50, United-States, <=50K,17-28,43-100
19, Private,97189, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,22, United-States, <=50K,17-28,0-38
33, Private,254221, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K,28-17,38-43
38, Private,290306, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K,37-47,38-43
41, Private,210259, Some-college,10, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,37, United-States, <=50K,37-47,0-38
17, Private,317681, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,10, United-States, <=50K,17-28,0-38
45, Self-emp-inc,178344, Assoc-voc,11, Divorced, Sales, Unmarried, White, Female,0,0,30, United-States, <=50K,37-47,0-38
18, ?,51574, HS-grad,9, Never-married, ?, Own-child, Asian-Pac-Islander, Female,0,1602,38, United-States, <=50K,17-28,0-38
48, Private,99127, Assoc-acdm,12, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K,47-90,43-100
33, Private,201988, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K,28-17,43-100
47, Private,168211, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, <=50K,37-47,43-100
33, Federal-gov,26543, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K,28-17,38-43
27, Private,109881, Bachelors,13, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K,17-28,0-38
49, Private,148475, Assoc-voc,11, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K,47-90,38-43
18, Private,270502, 11th,7, Never-married, Exec-managerial, Own-child, White, Female,0,0,20, United-States, <=50K,17-28,0-38
36, Self-emp-not-inc,224886, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,2407,0,40, United-States, <=50K,28-17,38-43
62, Without-pay,170114, Assoc-acdm,12, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K,47-90,43-100
28, Private,163320, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K,17-28,38-43
45, Federal-gov,179638, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K,37-47,38-43
28, Private,230856, Some-college,10, Never-married, Prof-specialty, Not-in-family, Black, Female,3325,0,50, United-States, <=50K,17-28,43-100
50, Local-gov,36489, 10th,6, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K,47-90,38-43
39, Self-emp-not-inc,343476, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, Japan, >50K,37-47,43-100
35, Private,203628, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, >50K,28-17,43-100
22, Private,117789, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,10, United-States, <=50K,17-28,0-38
25, ?,394820, Some-college,10, Separated, ?, Unmarried, White, Female,0,0,20, United-States, <=50K,17-28,0-38
42, Self-emp-inc,152071, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Cuba, >50K,37-47,43-100
29, Private,244395, 11th,7, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K,28-17,38-43
40, Private,272343, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K,37-47,38-43
27, Private,104329, 11th,7, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K,17-28,38-43
39, State-gov,172700, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K,37-47,38-43
32, Local-gov,209900, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, >50K,28-17,43-100
17, Private,270587, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,20, England, <=50K,17-28,0-38
55, Private,84774, HS-grad,9, Married-civ-spouse, Priv-house-serv, Wife, White, Female,0,0,30, United-States, <=50K,47-90,0-38
46, Private,139514, Preschool,1, Married-civ-spouse, Machine-op-inspct, Other-relative, Black, Male,0,0,75, Dominican-Republic, <=50K,37-47,43-100
50, Self-emp-inc,204447, Some-college,10, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K,47-90,38-43
41, Self-emp-not-inc,197176, Bachelors,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,75, United-States, >50K,37-47,43-100
48, Private,117849, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K,47-90,38-43
18, Private,167979, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,15, United-States, <=50K,17-28,0-38
31, Private,70568, 1st-4th,2, Never-married, Other-service, Other-relative, White, Female,0,0,25, El-Salvador, <=50K,28-17,0-38
46, Private,161508, 10th,6, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K,37-47,38-43
39, Self-emp-not-inc,174308, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K,37-47,38-43
42, Self-emp-not-inc,308279, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,21, United-States, <=50K,37-47,0-38
29, Private,109814, Bachelors,13, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K,28-17,38-43
57, Private,109638, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1672,45, United-States, <=50K,47-90,43-100
68, ?,103161, HS-grad,9, Widowed, ?, Not-in-family, White, Male,0,0,32, United-States, <=50K,47-90,0-38
31, Private,243165, Bachelors,13, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K,28-17,38-43
45, Self-emp-not-inc,118081, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,3103,0,42, United-States, <=50K,37-47,38-43
56, Private,76142, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K,47-90,38-43
61, Private,84587, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K,47-90,38-43
43, State-gov,114508, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K,37-47,38-43
22, Private,29444, 12th,8, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K,17-28,43-100
48, Private,233511, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K,47-90,43-100
22, Private,347867, HS-grad,9, Married-spouse-absent, Sales, Not-in-family, White, Male,0,1719,40, United-States, <=50K,17-28,38-43
47, Private,266860, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States, >50K,37-47,43-100
46, Private,149161, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, ?, <=50K,37-47,43-100
19, ?,140399, Some-college,10, Never-married, ?, Other-relative, White, Female,0,0,30, United-States, <=50K,17-28,0-38
69, Private,165017, HS-grad,9, Widowed, Machine-op-inspct, Unmarried, White, Male,2538,0,40, United-States, <=50K,47-90,38-43
60, Private,349898, HS-grad,9, Widowed, Other-service, Not-in-family, White, Female,0,0,44, United-States, <=50K,47-90,43-100
45, Private,179428, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States, <=50K,37-47,43-100
33, Private,125762, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,44, United-States, >50K,28-17,43-100
44, Private,889965, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,3137,0,30, United-States, <=50K,37-47,0-38
26, Private,61603, 5th-6th,3, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Mexico, <=50K,17-28,38-43
40, Private,309311, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K,37-47,38-43
18, Private,169745, 7th-8th,4, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K,17-28,38-43
36, Private,91037, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K,28-17,38-43
25, Private,213383, Some-college,10, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K,17-28,38-43
27, Private,133425, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K,17-28,43-100
37, Private,252947, Bachelors,13, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,1719,32, United-States, <=50K,28-17,0-38
35, Local-gov,190964, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K,28-17,38-43
38, Local-gov,421446, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, United-States, >50K,37-47,43-100
39, Private,75995, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,45, United-States, <=50K,37-47,43-100
59, Private,126668, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178,0,50, United-States, >50K,47-90,43-100
25, Private,212495, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,1340,40, United-States, <=50K,17-28,38-43
36, Private,35429, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K,28-17,43-100
31, Private,111883, HS-grad,9, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K,28-17,38-43
63, Private,287277, HS-grad,9, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K,47-90,38-43
31, Private,379046, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K,28-17,38-43
43, Private,388725, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K,37-47,38-43
35, Private,261293, Masters,14, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K,28-17,43-100
38, Private,179579, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, ?, >50K,37-47,43-100
49, Federal-gov,203505, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K,47-90,38-43
39, Private,216552, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K,37-47,38-43
38, Local-gov,200153, Assoc-acdm,12, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K,37-47,38-43
68, ?,191288, 7th-8th,4, Widowed, ?, Not-in-family, White, Female,0,0,15, United-States, <=50K,47-90,0-38
